รหัสสินค้า,ชื่อสินค้า,ราคา
-,CAVILON 3M SPRAY 236ml,430.00
-,CAST COMFORT SPRAY 200ml สเปรย์เฝือก,225.00
-,CENTRUM SILVER 50+ (30's) เทา,280.00
-,CLINDAVID 300 (10x10's),271.00
-,CO-DIOVAN 160/25mg (2x14's),715.00
-,CARIBAND COHESIVE 2.5cmx2m (10ม้วน/กล่อง),45.00
-,CARIBAND COHESIVE 4cmx2m (10ม้วน/กล่อง),510.00
-,CONCOR 2.5 (10x10's),63.00
-,CHINTA-LAX (25x10's),110.00
-,CONTROLOC 40mg (1x14's),790.00
-,CONTROLOC 20mg (1x14's),610.00
-,CENTRUM SILVER 50+ (90's) เทา,750.00
-,MEGA NATURAL VITAMIN E 200 (60's),202.00
-,"CONFORMING BANDAGE 4"" (กล่อง12ชิ้น)",100.00
-,CLINDALIN GEL (10x10g),63.00
-,VISTRA CO Q10 (30's),145.00
-,CAVILON 28g เจลป้องกันแผลกดทับ,245.00
-,EZY DOSE ตลับใส่ยา 7 วัน 1 มื้อ (ขนาดเล็ก),43.00
-,"CONFORMING BANDAGE 2"" (กล่อง12ชิ้น)",55.00
-,"CONFORMING BANDAGE 3"" (กล่อง12ชิ้น)",84.00
-,CLARA LOTION 50ml,120.00
-,CLINOVIR-800 (7x5's),210.00
-,CLINOVIR-400 (5x5's),120.00
-,CLINOVIR-200 (5x5's),60.00
-,CINNA CAP (100x10's) ชมพูขาว,440.00
-,FUNGINOX SOLUTION 25ml,143.00
-,CRAVIT 500mg (กล่องละ5เม็ด),370.00
-,CAFERGOT (1x10's),57.00
-,CARDOXA 2mg (10x10's),91.00
-,CATAFLAM 50 (2x10's),165.00
-,CATAFLAM 25 (2x10's),97.00
-,CEMOL (1000's) ขาวกลม,275.00
-,CALHOF PLUS (60's),105.00
-,"GAUZE ผ้าก๊อซ 2""x2"" (10ซอง/กล่อง) รถพยาบาล",42.00
-,CARYOPIN (25x10's),320.00
-,COOL BABY (3ซองx2ชิ้น) กล่องชมพู,58.00
-,CALTRATE PLUS (60's) ม่วง,308.00
-,C-FORCE 1000 (10x6's),205.00
-,*โปร May2* CA-R-BON (10x10's),143.00
-,CORILAX (50x10's) เม็ดชมพู,360.00
-,CDR (15's) รสส้ม,118.00
-,CALSOURCE 500mg (20's) *X,252.00
-,CALTAB +VITAMIN D (30's),47.00
-,CALTRATE PLUS (30's) ม่วง,176.00
-,CENTRUM (30's) ขาว,221.00
-,CENTRUM (100's) ขาว,668.00
-,MEGA CALCIUM-D CAPSULES (60's),178.00
-,COXIUM 500 (10x10's) ทอง,230.00
-,COXIUM 1500 (30ซอง) น้ำเงิน,296.00
-,CORILAX (50x10's) เม็ดขาว,360.00
-,CELEBREX 200 (10x10's),230.00
-,COLCHICINE 0.6mg (10x10's),449.00
-,COOL KIDS (3ซองx2ชิ้น) กล่องฟ้า,58.00
-,COROXIN 300 (10x10's),260.00
-,CODIPHEN TABLET (1x10's),25.00
-,CEPHADOL (20x10's) ชนิดไม่ง่วง,375.00
-,COMBIZYM (10x10's),569.00
-,CONCOR 5 (10x10's),84.00
-,C&L ว่านชักมดลูกเม็ดผสมเอี๊ยะบ่อเช่า กล่องชมพู (กล่อง20เม็ด),112.00
-,CHLORPHENIRAMINE INJECTION (10x1ml) A.N.B,27.00
-,CEMOL ขาวกลม (100's) ขวดใหญ่,26.00
-,CEMOL ฟ้า-ขาว (100's),27.00
-,CREAM 91E 8.3g ทาส้นเท้าแตก,44.00
-,*โปร May2* CETRIZIN (50x10's),245.00
-,LUCY เจลแชมพูกำจัดเหา 30ml,92.00
-,COTTON BUDS (ใหญ่) 100ก้าน,14.00
-,CAPSIKA GEL 35 g (0.0125%) หลอดส้ม,57.00
-,CLINDALIN GEL (10x5g),35.00
-,COUNTERPAIN 120g น้ำตาล,121.50
-,COUNTERPAIN 60g น้ำตาล,71.00
-,COUNTERPAIN 30g น้ำตาล,40.75
-,COUNTERPAIN COOL 120g ฟ้า,129.50
-,COUNTERPAIN COOL 60g ฟ้า,76.50
-,COUNTERPAIN COOL 30g ฟ้า,49.00
-,COUNTERPAIN PLUS 25g,119.00
-,CELLUFRESH UD 0.4ml (30ชิ้น) น้ำตาเทียม,259.00
-,CADEXCIN-N 4ml *ห้างแจ้งของขาด,20.00
-,"NEOTAPE นีโอเทป 1""x10หลา (กระบอก12ม้วน)",415.00
-,CANASONE C.B. 5g,21.00
-,CANASONE C.B. 15g,45.00
-,CANAZOL-Be CREAM 15g T.O.,38.00
-,CANAZOL-Be CREAM 5g T.O.,19.00
-,CON CON 15ml,40.00
-,CLOTRIMED LOTION 13ml *ขายขาด,19.00
-,CANESTEN CREAM 20g,141.00
-,CANESTEN CREAM 10g,84.00
-,CANESTEN เหน็บ (6เม็ด),156.00
-,CANESTEN เหน็บ (1เม็ด),169.00
-,CHLORAM OINTMENT 15g,11.00
-,CLOBET CREAM 5g,24.00
-,CLOBET CREAM 10g,34.00
-,CAPIROX-20 (1x10's) (10แผง/แพ็ค),18.50
-,TIFFYRUB 10g (12 ตลับ/กล่อง),27.00
-,TIFFYRUB 20g ขวดเล็ก,46.50
-,DICLOXA RX 500 (25x10's) ฟ้า-ขาว,520.00
-,THERMA PLAST (กล่องละ 5 ซอง),139.00
-,"TOP DRESSING Gauze 4""X6"" (20ซอง/แพ็ค) Lintech",190.00
-,"TOP DRESSING Gauze 3""X6"" (10ซอง/แพ็ค) Lintech",95.00
-,TIGER BALM (12x30g) ยาหม่องเสือ แดง,76.00
-,TIGERPLAST HIGH HEEL (9ชิ้น) กันรองเท้ากัด 10กล่อง/แพ็ค,24.00
-,TIGERPLAST ANIMAL KINGDOM (10ซองx8แผ่น),110.00
-,TIGERPLAST PREMIUM (10ซองx10แผ่น),110.00
-,TIGERPLAST SHEER XL (10ซองx10แผ่น),98.00
-,TIGERPLAST CLEAR (10ซองx10แผ่น) พลาสเตอร์ใส,99.00
-,ALCON TOBRADEX 5ml,131.00
-,TIGERPLAST 60x70mm (3ชิ้น) W1,33.50
-,TIGERPLAST 60x70mm (5ชิ้น) P1,32.50
-,TIGERPLAST 80x100mm (4ชิ้น) P3,39.00
-,TIGERPLAST 60x100mm (4ชิ้น) P2,32.50
-,TIGERPLAST (10ชิ้น) WF,23.00
-,TIGER BALM HR (12x30g) ยาหม่องเสือ ขาว,76.00
-,TIGERPLAST 100x120mm (3ชิ้น) P4,41.00
-,TIGERPLAST 100x120mm (2ชิ้น) W4,42.00
-,TIGERPLAST 80x100mm (2ชิ้น) W3,40.00
-,FIT I-CAL PLUS (30's),223.00
-,TOMEI CLINDAI GEL 5g,34.00
-,TOPICORTE 0.25% 15g,120.00
-,TIGERPLAST 60x100mm (5ชิ้น) N2,46.00
-,TIGERPLAST 80x100mm (5ชิ้น) N3,56.00
-,TIGERPLAST 60x70mm (5ชิ้น) N1,39.50
-,TIGERPLAST 60x100mm (2ชิ้น) W2,34.00
-,TRAVOCORT CREAM 10g,117.00
-,TIGERPLAST 100x120mm (5ชิ้น) N4,65.50
-,TIGERPLAST (10X8ชิ้น) ZOO PARTY,132.00
-,TANZARIL 100 (3x10's),121.00
-,TORRENT (1x10's),14.50
-,TORRAFEN (1x10's),12.00
-,TRAVOGEN CREAM 10g,117.00
-,TIGERPLAST WS (10ชิ้น),23.00
-,TETRACYCLINE 250mg ดำ-แดง (1000's) A.U.,480.00
-,TRIPTA 10mg เหลืองเคลือบ (1000's),175.00
-,TEARS NATURALE II 15ml,123.00
-,TERCO-D (500's) ส้มกลม,400.00
-,TIGER BALM HR (12x19.4g) ยาหม่องเสือ ขาว,60.00
-,TIGER BALM (12x19.4g) ยาหม่องเสือ แดง,60.00
-,TOLCHICINE (10x10's) T.O.,55.00
-,TRIPZOL 10 (500's) ฟ้ากลม *ขายขาด,150.00
-,TERBUTALINE (1000's) T.O.,160.00
-,TEARS NATURALE FREE (32ชิ้น),308.00
-,TOFAGO (1x10's),24.00
-,TEMPRA FORTE 60ml ฟ้า (มีกล่อง),46.00
-,TEMPRA KIDS 60ml แดง (มีกล่อง),38.00
-,TEMPRA DROPS 15ml,38.00
-,TELFAST 180mg (1x10's),220.00
-,TELFAST 60mg (1x10's),85.00
-,ORMIST (1x10's),17.50
-,TANZARIL 50 (3x10's),68.00
-,THYROSIT (50x10's) *ห้างขายขาด,224.00
-,TENSOPLAST (100ชิ้น) ผ้าสีน้ำตาล,65.50
-,TENSOPLASTIC SHEER (กล่อง100ชิ้น) พลาสติกสีเนื้อ,74.00
-,T-OSMIN (25x10's),815.00
-,TIGER BALM (12x10g) ยาหม่องเสือ แดง,43.00
-,TIGER BALM HR (12x10g) ยาหม่องเสือ ขาว,43.00
-,TIFFY DEY (25x4's),191.00
-,TRINOLONE (25x1g) ซอง,152.00
-,TRINOLONE 5g หลอด,26.00
-,TIGER NECK&SHOULDER RUB 50g ดำ,133.00
-,TIGER NECK&SHOULDER RUB BOOST 50g แดง,138.00
-,TERRAMYCIN OPHTHAMIC OINTMENT 3.5g,39.50
-,TIMI CREAM 15g,37.00
-,TONAF 1% CREAM 5g แดง,29.00
-,TONAF 1% CREAM 15g แดง,60.00
-,TONAF 2% CREAM 5g เขียว,36.00
-,TONAF 2% CREAM 15g เขียว,72.00
-,T.A.CREAM 0.02% 5g,13.00
-,T.A.CREAM 0.1% 15g,22.00
-,T.A.CREAM 0.1% 5g,14.00
-,TOPOXY 0.25% 10g,44.00
-,TOPICORTE 0.25% 5g,54.00
-,TC-MYCIN 250 (1x10's) (10แผง/แพ็ค),23.50
-,TC-MYCIN 500 (1x10's),38.00
-,FADAVAG 500mg (1's),26.00
-,SEBAMED BABY BUBBLE BATH 200ml,238.00
-,SEBAMED LIQUID FACE&BODY WASH 200ml,233.00
-,SEBAMED BODY MILK 200ml,320.00
-,STREPSILS ORANGE +VIT C (12x3's),166.00
-,SME GOLD MIRACLE CAPSULES (12's),340.00
-,SME SCAR SILICONE GEL 10g,307.00
-,SME BABYFACE ACNE CLEAR TONER 150ml,194.00
-,SME WHITE SKIN THERAPY 200ml ขวดขาว,292.00
-,SME WHITE SKIN THERAPY 100ml ขวดขาว,164.00
-,SPEK สเปค 20ml สเปรย์พ่นปากแก้เจ็บคอ ไม่มีน้ำตาล,112.00
-,SME WHITE BABYFACE GEL 3.3 OZ.(คิมเบอร์ลี่),168.00
-,SME WHITE BABYFACE GEL 1.5 OZ.(คิมเบอร์ลี่),84.00
-,DR.SMOOTH-E ANTI HAIR LOSS SHAMPOO 200ml แก้ผมร่วง,330.00
-,SME EVERYDAY CONDITIONER 500ml,370.00
-,SME EVERYDAY SHAMPOO 500ml,370.00
-,STREPSILS HONEY&LEMON (12x3's),166.00
-,SERLIN 50 (3x10's),95.00
-,BLACKMORES ODOURLESS FISH OIL MINI CAP (30's) *ห้างแจ้งของขาด เข้าพ.ค.,194.00
-,FREELOX 52mm. กล่องสีชมพู (48x3's),9.00
-,SME WHITE SERUM 0.8 oz. (ทาฝ้า),430.00
-,SME GOLD FOAM 1.5oz,109.00
-,SME ACNE CLEAR MAKE UP CLEANSING WATER 200ml,255.00
-,SME ACNE CLEANSING GEL 120ml,195.00
-,SAZEROL 100ml,58.00
-,SME CREAM 100g เขียว,489.00
-,สำลีก้อนชุบแอลกอฮอลล์ รถพยาบาล (12แผงx8ก้อน),110.00
-,SINUFEN (50x10's),240.00
-,MEGA NORMAGUT (1x10's),185.00
-,ALBEN (1x2's) 50แผง/แพ็ค,8.00
-,SME MAKE UP CLEANSING 100ml,140.00
-,SYMBICORT 60dose *NB,749.00
-,UDEA 20% 30g,63.00
-,UDEA 10% 30g,50.00
-,SIAMDOPA 250mg (10x10's),300.00
-,SOLMAX FORTE 60ml,63.00
-,STREPSILS ORIGINAL (24x8's),23.50
-,SME WHITE SERUM 0.4oz (ทาฝ้า),262.00
-,SKINOREN 30g,469.00
-,SME BABYFACE GEL 3.3 OZ.(คิมเบอร์ลี่),168.00
-,SME ACNE HYDROGEL PLUS 10g,179.00
-,SERETIDE EVOHALER 25/125,568.00
-,*โปร May2* BRUSOFT 400 (6x10's),248.00
-,PROBUFEN 400mg (500's) ชมพูกลม,280.00
-,SOFFEL สเปรย์ กันยุง กลิ่นฟลอร่า 80ml,62.00
-,SOFFEL สเปรย์ กันยุง กลิ่น เฟรช 80ml,62.00
-,SPAMUS (100x10's),545.00
-,SANITA ผ้าอนามัยแบบห่วง (10แผ่น),26.00
-,SYSTANE ULTRA 10ml น้ำตาเทียม,150.00
-,SME SCAR SERUM FACE AND BODY 10g,250.00
-,SAUGELLA POLIGYN 100ml ชมพู,120.00
-,SAUGELLA ATTIVA 100 ml เขียว,102.00
-,PROSPER PN-102 เครื่องพ่นละอองยา พกพา,690.00
-,MAG TEST 3IN1 ยาบ้า กระท่อม กัญชา (กล่อง1ชุด) แบบหยด,143.00
-,ตลับใส่ยา 7 ช่อง HOSPRO รุ่น H-PB03,93.00
-,สายสวนปัสสาวะ Latex Foley Catheter FR14 เขียว(10ชิ้น/กล่อง),220.00
-,NEOPLAST KIDS PLASTERS (10ซอง/กล่อง) ไดโนเสาร์,91.00
-,รถเข็นเหล็กชุบโครเมี่ยมเบาะหนัง รพ. มีเบรคมือ รุ่น TCC031-A,2800.00
-,ชุดตรวจ GICA COVID-19 Nasal/Saliva/Oral Swab เขียว **ขายขาด,25.00
-,SAUGELLA DERMOLIQUIDO 100ml ฟ้า,83.00
-,SME MAKE UP CLEANSING 300ml,335.00
-,SME MAKE UP CLEANSING 200ml,240.00
-,SME BABYFACE GEL 1.5 OZ.(คิมเบอร์ลี่),82.00
-,SOPROXEN (10x10's),175.00
-,SONAP (10x10's),158.00
-,SIARIZINE (10x10's) *ห้างแจ้งของขาด,110.00
-,SIAMIDINE (10x10's),133.00
-,SOFFEL โลชั่น กันยุง กลิ่นเฟรช 60ml,45.00
-,SOFFEL โลชั่น กันยุง กลิ่นฟลอร่า 60ml,45.00
-,SOFFEL สเปรย์ กันยุง กลิ่นฟลอร่า 30ml,30.00
-,DOROX 500 (500's) ส้มแดง *XX,835.00
-,SCADERM PLUS 10g,113.00
-,SIMOYIAM (10x10's),114.00
-,SOLU CAL (กล่อง30ซอง),300.00
-,SIMCONE-T (50x10's) TO,295.00
-,SPECTRABAN SENSITIVE SPF30 20g,192.00
-,CYBELE SCAGEL 9g,140.00
-,SUBSYDE-CR (2x10's),102.00
-,SME กันแดด SPF52 15g สีขาว,215.00
-,SME กันแดด SPF52 15g สีเนื้อ,220.00
-,SME CREAM 40g เขียว,268.00
-,SERETIDE ACCUHALER 50/250,575.00
-,SAMARIN 140 (10x10's),520.00
-,SME GOLD CREAM 65g,505.00
-,SME WHITE FOAM 2oz,134.00
-,PREME NOBU UV WHITENING SPF 50 PA++++ 15g,190.00
-,SME FOAM 8oz เขียว,355.00
-,SME FOAM 4oz เขียว,219.00
-,SAMBEE B1-6-12 (100x10's),350.00
-,CYBELE SCAGEL KIDS 9g,140.00
-,STURON ชมพูเหลี่ยม (1000's) *ขายขาด,230.00
-,SCOTT'S EMULSION 200ml,86.00
-,MEDIFIX (5cmx1m) (1ม้วน/กล่อง),12.00
-,HEALTH IMPACT ปรอทวัดไข้อินฟาเรด FR302 (ประกัน 1 ปี),510.00
-,FURANO เม็ดฟู่แช่ฟันปลอม มิ้นต์ (12x4's) ฟ้า,297.00
-,FURANO เม็ดฟู่แช่ฟันปลอม กุหลาบ (12x4's) ชมพู,297.00
-,FURANO เม็ดฟู่แช่ฟันปลอม ชาเขียว (12x4's) เขียว,297.00
-,ชุดตรวจสารเสพติด CHEMTRUE (50ชุด/กล่อง) แบบจุ่ม,465.00
-,TUBIGRIP FEEL FREE ศอก L,148.00
-,TUBIGRIP FEEL FREE ศอก M,148.00
-,TUBIGRIP FEEL FREE ศอก S,148.00
-,"GAUZE PAD NON-STERILE 3""x3"" (กล่อง12ซอง) SOS",43.00
-,"GAUZE PAD NON-STERILE 2""x2"" (กล่อง12ซอง) SOS",30.00
-,SYRINGE IRRI 50cc. NIPRO (กล่อง30ชิ้น) หัวกลาง *ขายขาด,285.00
-,ปรอทวัดไข้ดิจิตอล OMRON MC-341 (ประกัน 1 ปี),220.00
-,TERUMO MEDISAFE EX แถบตรวจ+เข็ม 30ชุด,430.00
-,"NEOTAPE นีโอเทป 2""x10หลา (กระบอก6ม้วน)",415.00
-,ALRISE ACUTE SPRAY 200ml,155.00
-,ALRISE ACUTE SPRAY 100ml,138.00
-,"GAUZE PAD STERILE 3""x3"" (กล่อง12ซอง) SOS",73.00
-,"GAUZE PAD STERILE 2""x2"" (กล่อง12ซอง) SOS",51.00
-,DIAMOND พยุงหลัง มีสายรัด สีดำ Size.XXL,350.00
-,DIAMOND พยุงหลัง มีสายรัด สีดำ Size.XL,350.00
-,DIAMOND พยุงหลัง มีสายรัด สีดำ Size.L,350.00
-,DIAMOND พยุงหลัง มีสายรัด สีดำ Size.M,350.00
-,DIAMOND พยุงหลัง มีสายรัด สีดำ Size.S,350.00
-,DIAMOND พยุงหลัง สีเนื้อ Size.XXL,350.00
-,DIAMOND พยุงหลัง สีเนื้อ Size.XL,350.00
-,DIAMOND พยุงหลัง สีเนื้อ Size.L,350.00
-,DIAMOND พยุงหลัง สีเนื้อ Size.M,350.00
-,DIAMOND พยุงหลัง สีเนื้อ Size.S,350.00
-,KLEAN&KARE จุกล้างจมูก ซิลิโคน นุ่ม (24ชิ้น/แพ็ค),25.00
-,ที่นอนลมแบบรังผึ้ง YHMED รุ่น QDC-303 *ขายขาด (ประกัน 1 ปี),1100.00
-,"DUODERM CGF 4""x4"" (กล่อง 5 ชิ้น)",519.00
-,เครื่องผลิตออกซิเจน 5L HOSPRO H-OC01 (ประกัน 2 ปี),20700.00
-,TUBIGRIP FEELFREE เข่า XL,148.00
-,TUBIGRIP FEELFREE เข่า L,148.00
-,TUBIGRIP FEELFREE เข่า M,148.00
-,TUBIGRIP FEELFREE เข่า S,148.00
-,TUBIGRIP FEELFREE ข้อมือฝ่ามือ XL,148.00
-,TUBIGRIP FEELFREE ข้อมือฝ่ามือ L,148.00
-,TUBIGRIP FEELFREE ข้อมือฝ่ามือ M,148.00
-,TUBIGRIP FEELFREE ข้อมือฝ่ามือ S,148.00
-,TUBIGRIP FEELFREE ข้อเท้า XL,148.00
-,TUBIGRIP FEELFREE ข้อเท้า L,148.00
-,TUBIGRIP FEELFREE ข้อเท้า M,148.00
-,TUBIGRIP FEELFREE ข้อเท้า S,148.00
-,เครื่องพ่นยา YUWELL 405A (ประกัน 2 ปี),825.00
-,KENKOU เจลประคบร้อน-เย็น (รูปวาฬ),89.00
-,KENKOU เจลประคบร้อน-เย็น (รูปเป็ด),89.00
-,KENKOU เจลประคบร้อน-เย็น (รูปไดโนเสาร์),89.00
-,3M FUTURO BACK ADJ พยุงหลัง,954.00
-,3M FUTURO ELBOW ADJ พยุงข้อศอก (1ชิ้น/กล่อง),245.00
-,"NEXCARE 3M TRANSPORE 1""x5Y (12ม้วน/แพ็ค) *XX",34.00
-,"NEXCARE 3M TRANSPORE 1/2""x5Y (12ม้วน/แพ็ค)",205.00
-,"SOFTMED GAUZE ผ้าก๊อซ 4""x4"" (100 แผ่น/ห่อ)",53.00
-,"SOFTMED GAUZE ผ้าก๊อซ 3""x3"" (100 แผ่น/ห่อ)",34.00
-,"SOFTMED GAUZE ผ้าก๊อซ 2""x2"" (100 แผ่น/ห่อ)",19.00
-,"KLEANPORE (1""x5Y) (12ม้วน/กล่อง)",107.00
-,"KLEANPORE (1""x10Y) (12ม้วน/กล่อง)",205.00
-,"KLEANPORE (1/2""x5Y) (12ม้วน/กล่อง)",66.00
-,"KLEANPORE (1/2""x10Y) (12ม้วน/กล่อง)",107.00
-,"KLEANTRANS (1/2""x5Y) (12ม้วน/กล่อง)",66.00
-,"KLEANTRANS (1""x5Y) (12ม้วน/กล่อง)",107.00
-,"KLEANTRANS (1""x10Y) (12ม้วน/กล่อง)",200.00
-,"KLEANTRANS (1/2""x10Y) (12ม้วน/กล่อง)",107.00
-,MEDIFIX (10cmx1m) (1ม้วน/กล่อง),20.00
-,KLEAN MASK FISH 4 ชั้น LF99 (สีขาว) (10ชิ้น/ซอง),18.00
-,เครื่องพ่นยา NEXT HEALTH รุ่น NH-69010 (ประกัน 1 ปี),1140.00
-,เครื่องชั่งน้ำหนักและมวลกาย OMRON HBF-222T สีขาว (ประกัน 2 ปี),3070.00
-,3M FUTURO POSTURE ADJ อุปกรณ์พยุงไหล่และหลัง (1ชิ้น/กล่อง),435.00
-,HIV TEST ออราควิก ตรวจทางช่องปาก *ขายขาด,258.00
-,ไม้เท้าขาเดียว พับได้ มีไฟฉาย HOSPRO รุ่น H-WSL002 สีทอง (ประกัน 3 เดือน),690.00
-,เครื่องพ่นยา BLUEDOT รุ่น B-NB01 (ประกัน 1 ปี) *XX,1250.00
-,ผ้ายางปูเตียงกันเปื้อน HOSPRO (150x90cm) รุ่น HDS021,79.00
-,ที่นอนลมแบบรังผึ้ง HOSPRO รุ่น H-AM01 (ประกันที่นอน 1 ปี มอเตอร์ 3 ปี),1470.00
-,ที่นอนลมแบบลอน HOSPRO รุ่น H-AM02 (ประกันที่นอน 1 ปี มอเตอร์ 3 ปี),4400.00
-,AMMELTZ HEAT PATCH GOLD (10ชิ้น/กล่อง) หลัง ส้ม,285.00
-,AMMELTZ HEAT PATCH GOLD (10ชิ้น/กล่อง) คอไหล่ แดง,285.00
-,AMMELTZ HEAT PATCH GOLD (10ชิ้น/กล่อง) ปวดประจำเดือน ชมพู,220.00
-,SOS PLUS PU ROLL (10cmx1m) แผ่นฟิล์มใสกันน้ำ,95.00
-,MAXXLIFE THAI KIT SPACER อุปกรณ์พ่นยา,395.00
-,SOS PLUS COOLING GEL MINIONS (4ชิ้น/กล่อง),66.00
-,FURANO เม็ดฟู่แช่ฟันปลอม กลิ่นชาเขียว (24เม็ด) เขียว,84.00
-,FURANO เม็ดฟู่แช่ฟันปลอม กุหลาบ (24เม็ด) ชมพู,84.00
-,MAG ชุดทดสอบสารเคตามีน แบบหยด (กล่องละ1ชุด),46.00
-,MAG METH STRIP ชุดตรวจสารเสพย์ติด แบบจุ่ม (50ชุด/กล่อง),590.00
-,PENTA ชุดทดสอบหาระยะตกไข่แบบปากกา (5+1 TEST),225.00
-,YUWELL แผ่นตรวจน้ำตาล รุ่น Y330 (25ชิ้น/กล่อง) *ขายขาด,110.00
-,YUWELL BGM LANCETS เข็มเจาะตรวจน้ำตาล (50ชิ้น/กล่อง) *ขายขาด,58.00
-,YUWELL เครื่องวัดระดับน้ำตาล รุ่น 590 แถมชุดตรวจ 10 ชุด (ประกันตลอดการใช้งาน),380.00
-,NR SYRINGE ไซริงค์แก้ว 50cc,185.00
-,VITARA COLD & ALLERGY NASAL SPRAY สเปรย์พ่นจมูก 20ml,143.00
-,KARMA รถเข็นน้ำหนักเบา ล้อใหญ่ รุ่น ERGO LITE 2 (ประกันโครงสร้าง 5 ปี),10400.00
-,KARMA รถเข็นน้ำหนักเบา ล้อเล็ก รุ่น ERGO LITE (ประกันโครงสร้าง 5 ปี),9600.00
-,SOMA รถเข็นเบาะ 18 นิ้ว รุ่น AGILE (ประกันโครงสร้าง 3 ปี),7650.00
-,KLEANASAL จุกล้างจมูก (10กล่องx2ชิ้น),190.00
-,HASHI PLUS PINK ชุดอุปกรณ์ล้างจมูก (แถมเกลืออ่อนโยน15ซอง),150.00
-,เครื่องวัดความดัน YUWELL รุ่น YE660B (CUFF Size M 22-32cm) (ประกัน 5 ปี),525.00
-,LONGMED COLD HOT PAD เล็ก,42.00
-,LONGMED COLD HOT PAD ใหญ่,76.00
-,MAG ชุดทดสอบกัญชา แบบหยด (กล่องละ1ชุด),41.00
-,NEXT HEALTH หน้ากากอนามัย สีขาว เด็ก (50ชิ้น/กล่อง),45.00
-,"SAFELET CATH NO.24gx3/4"" สีเหลือง (MEDICUT) 50ชิ้น/กล่อง",625.00
-,ACCU-CHEK INSTANT FORWARD (ตัวเครื่อง) *ขายขาด (ประกันตลอดการใช้งาน),1390.00
-,SOS AMA เครื่องวัดความดันโลหิต รุ่น FT-C03-V (CUFF.L 24-48 cm) (ประกัน 7 ปี),720.00
-,เครื่องชั่งน้ำหนักและวัดมวลกาย OMRON รุ่น HBF-255T (ประกัน 2 ปี),4300.00
-,NANO OVULATION TEST (กล่อง5ชุด) ชุดทดสอบการตกไข่,203.00
-,URINAL กระบอกปัสสาวะชาย 1000 ml,65.00
-,เครื่องดูดเสมหะ 9E-A KONSUNG *ขายขาด (ประกัน 1 ปี),2300.00
-,ซองซิปสีชา 7x10cm (100ซอง/แพ็ค),20.00
-,ซองซิปสีชา 8x12cm (100ซอง/แพ็ค),24.00
-,NEXT HEALTH MASK สีขาว (กล่อง50ชิ้น) 50กล่อง/ลัง,39.00
-,หน้ากาก MASK KN95 (1 ชิ้น/กล่อง),29.00
-,KLEAN MASK KIDS (กล่อง50ชิ้น) เด็ก,33.00
-,เครื่องวัดความดัน YUWELL รุ่น YE650D (CUFF SIZE L 22-45cm) (ประกัน 5 ปี),805.00
-,SOS ปรอทดิจิตอลปลายแข็ง รุ่น BT-A11CN (กล่องน้ำเงิน) (ประกัน 1 ปี),85.00
-,ชุดหน้ากากพ่นยา ผู้ใหญ่ Size.XL MF LAB *ขายขาด,30.00
-,เครื่องช่วยฟัง BLUEDOT รุ่น B-HA02 ชาร์จแบตได้ (ประกัน 1 ปี),1215.00
-,รถเข็นเหล็ก SOMA CHAMPION 100 แดง (CHM 100) (ประกันโครงสร้าง 1 ปี) *XX,3000.00
-,เครื่องวัดความดัน OMRON HEM-7156-A (Size.L) (ประกัน 3+2 ปี),1975.00
-,เครื่องวัดความดัน OMRON HEM-7120 (ประกัน 3+2 ปี),1290.00
-,"NET GAUZE ก๊อซผ้าฝ้าย 2""x2"" (กล่อง10ซอง)",29.00
-,"NET GAUZE ก๊อซผ้าฝ้าย 3""x3"" (กล่อง10ซอง)",50.00
-,SOMA ล้อใหญ่ F22 สีแดง (SM-150.5) (ประกันโครงสร้าง 1 ปี),4850.00
-,SILICONE DUODENAL TUBE no.18 สายให้อาหารซิลิโคน,200.00
-,เครื่องชั่งน้ำหนักดิจิตอล ลาย HELLO KITTY,1200.00
-,RESCUE GUARD MASK หน้ากากอนามัย N-95 (12ชิ้น/กล่อง),265.00
-,SOFCLENS จุกล้างจมูกซอฟคลีน (2ชิ้น) 12กล่อง/แพ็ค,25.00
-,ONETOUCH 003 (3ชิ้น/กล่อง),38.00
-,ONETOUCH เอ็กไซต์ 56mm (3ชิ้น/กล่อง),39.00
-,ONETOUCH MAXX DOT 52mm (3ชิ้น/กล่อง),36.00
-,ONETOUCH HAPPY 52mm (3ชิ้น/กล่อง),25.00
-,PENTA ที่ตรวจครรภ์แบบปากกา (แพ็ค10ชิ้น),26.00
-,SOMA ล้อเล็ก F16 สีแดง (SM-150.5) (ประกันโครงสร้าง 1 ปี),4850.00
-,WALKER KARMA รุ่น WK 80 สีน้ำเงิน (ประกัน 6 เดือน),1050.00
-,KLEAN MASK สีเขียว (กล่อง50ชิ้น) 70 กล่อง/ลัง,33.00
-,เครื่องวัดระดับน้ำตาล NEXT HEALTH (ประกัน 3 ปี),580.00
-,BEDPAN หม้อนอนถ่ายพลาสติก,200.00
-,ไม้กดลิ้น NON-STERILE ยี่ห้อ WUYANG (กล่องฟ้า) (100 ชิ้น) *ขายขาด,40.00
-,NEXT HEALTH MASK สีเขียว (กล่อง50ชิ้น) 50กล่อง/ลัง,39.00
-,3M FUTURO ANKLE SUPPORT พยุงข้อเท้า L 76583,255.00
-,3M FUTURO ANKLE SUPPORT พยุงข้อเท้า M 76582,255.00
-,3M FUTURO ANKLE SUPPORT พยุงข้อเท้า S 76581,255.00
