รหัสสินค้า,ชื่อสินค้า, ราคา 
131811/2,น้ำเกลือ ถุุง1000ml NSS0.9% ISOTONIC ป้ายแดง [ANB] (ถุง), 30.00 
1155/2,น้ำเกลือล้างจมูก CLEANOZE ชุดอุปกรณ์ล้างจมูก แถม เกลือ 2.265gx5s, 85.00 
1155/3,น้ำเกลือล้างจมูก CLEANOZE รีฟิลเกลือ 2.265gx20s (กล่อง), 85.00 
1664,น้ำเกลือ วิทยาศรม 120ml, 141.50 
16924,น้ำมันเขียว [แม่กุหลาบ] 20cc ใหญ่, 78.00 
16905,น้ำมันเขียว [แม่กุหลาบ] 3cc เล็ก, 212.00 
16124,น้ำมันเขียว แม่มะลิ 24ml, 64.50 
16105,น้ำมันเขียว แม่มะลิ 5ml, 18.50 
16124/1,น้ำมันตรากุ้งคู่ 28cc (ขวด), 98.00 
2292/4,น้ำมันตราวังว่าน สเปรย์ปวดเมื่อย 60cc (ก.1ขวด), 135.00 
1653,น้ำมันมวย กลาง 60cc, 63.25 
3390,น้ำมันมวย จิ๋ว 15cc, 23.75 
18009,น้ำมันมวย ปอนด์ 450cc, 265.00 
1654,น้ำมันมวย เล็ก 30cc, 38.83 
1136/40,น้ำมันมวย สเปรย์ 40cc, 52.25 
1655,น้ำมันมวย ใหญ่ 120cc, 96.00 
2464,น้ำมันมะกอกบริสุทธิ์ วิทยาศรม 60ml, 31.84 
2-565,น้ำมันมะกอกหอม [ค้างคาว] 450cc ปอนด์ ฝาปั๊ม เอสเซ้นซ์ โอลีฟ ออยล์ (ขวด), 69.25 
2464-1,น้ำมันมะกอกหอม [ค้างคาว] 60cc โอลีฟ ออยล์ (ขวด), 10.25 
1704,น้ำมันมะกอกหอม [ศิริ] 60cc, 20.00 
2077,น้ำมันยาตรานกอินทรีย์ 12ml **ขึ้น59, 55.50 
2028,น้ำมันยาตรานกอินทรีย์ 3ml **ขึ้น24.75, 24.50 
2076/11,น้ำมันยาตรานกอินทรีย์ 3ml สูตร2, 25.75 
2076,น้ำมันยาตรานกอินทรีย์ 6ml, 35.50 
1727,น้ำมันยูคาลิปตัส วิทยาศรม 15ml, 405.00 
19004,น้ำมันยูคาลิปตัส วิทยาศรม 30ml, 599.00 
246/1,น้ำมันรำข้าวและจมูกข้าวอินทรีย์ [RICE-BRAN อภัยฯ] 740มก 60s (ขวด), 373.00 
2-249,น้ำมันละหุ่ง บริสุทธิ์ วิทยาศรม 60ml, 17.25 
16624,น้ำมันสีน้ำตาล เลียงผา [แม่กุหลาบ] 20cc ใหญ่, 79.00 
16605,น้ำมันสีน้ำตาล เลียงผา [แม่กุหลาบ] 3cc เล็ก, 212.00 
2245/15,น้ำมันหอมระเหย 5ml OZP FRESH AROMA OIL, 95.00 
2245/8,น้ำมันหอมระเหย หอมแดง DINOGANIC 10ml, 75.00 
16424,น้ำมันเหลือง [แม่กุหลาบ] สูตรไพล 20cc ใหญ่, 79.00 
16424/1,น้ำมันเหลือง [แม่กุหลาบ] สูตรไพล 3cc, 212.00 
16224,น้ำมันเหลือง [สมถวิล] 24cc ใหญ่, 91.00 
16204,น้ำมันเหลือง [สมถวิล] 4ml เล็ก (หน่วย/แพค12ข), 440.00 
16205,น้ำมันเหลือง [สมถวิล] ลูกกลิ้ง 5ml เล็ก (หน่วย/แพค12ขวด), 580.00 
16700/28,น้ำมันเหลือง หงส์สุวรรณ 4ml, 21.50 
953/1,บ ขาด DEZTANEX 1x10s มีโปรซื้อเยอะ, 69.75 
4149/2,บ้วนปาก C-20 1000ml (แดง), 190.00 
4148/10,บ้วนปาก C-20 180ml (เขียว), 53.00 
4148,บ้วนปาก C-20 180ml (แดง), 38.75 
4149,บ้วนปาก C-20 360ml (แดง), 55.00 
4148/13,บ้วนปาก C-20 45ml (แดง), 36.00 
8175,บ้วนปาก C-20 BLUE SALLY 180ml (สีฟ้า), 42.50 
8175/1,บ้วนปาก C-20 BLUE SALLY 45ml (สีฟ้า), 30.50 
4148/2,บ้วนปาก C-20 PLUS 180ml (เขียว) รุ่นใหม่, 53.00 
555/2,บังแดด(หน้าต่างรถ) TRB, 15.00 
161205/2,บาล์ม วิทยาศรม 100g, 95.25 
1002/1,แบล็ค อดัม กำลังช้างสาร [คุณสัมฤทธิ์] (ขวด60s) **ขายขาด, 237.00 
2058,ใบบัวบก 70s [อภัย] 140บ (แพค10) ซื้อเยอะ (ขวด) มีโปรซื้อเยอะ, 93.00 
151560/5,ใบมะขามแขก แคปซูล 10x10s [KMP] (ก.10แผง), 98.00 
151560/10,ใบมะขามแขก แคปซูล 1x10s อภัยภูเบศน์ (ก.1แผง), 17.25 
151560/4,ใบมะขามแขก แคปซูล 60s [KMP] (ก.1ขวด), 53.00 
1660/8,ปรอท Digital BL-T920 Thermometer คละลาย, 65.75 
1660/9,ปรอท Digital BL-T920 Thermometer ลายกบ, 65.75 
1660/7,ปรอท Digital BL-T920 Thermometer ลายเป็ด, 65.75 
1667/9,ปรอท digital KITTY HKT01 สีชมพู SOS BT-A21CN, 121.00 
1667/8,ปรอท digital KITTY HKT02 สีแดง SOS BT-A21CN, 121.00 
2500/3,ปรอทแก้ว วัดไข้ CRW-1108 [ไร้สารปรอท แม็กดีซีน] กล่อง25ชิ้น (ชิ้น) รหัส 2500/3, 36.50 
2500,ปรอทแก้ว วัดไข้ [ลองเมด Thermometer LONGTEMP] (ก.12อัน) รหัส 2500, 327.00 
1667/120,ปรอท ดิจิตอล DIGITAL THERMOMETER รุ่น DMT-412 ปลายแข็ง, 56.50 
1667/11,ปรอท ดิจิตอล OMRON DIGITAL THERMOMETER รุ่น MC-246, 182.00 
1667/1,ปรอท ดิจิตอล กล่องฟ้า SOS plus BT-A11CN DIGITAL, 74.00 
1667/13,ปรอท ดิจิตอล ปลายอ่อน HEALTH IMPACT Digital Thermometer รุ่นDMT-4320 คละสี *มีโปรซื้อเยอะ, 78.75 
1667,ปรอท ดิจิตอล ปลายอ่อน กล่องแดง SOSรุ่นBT-A21CN 149บ CLINICAL DIGITAL (อัน), 79.00 
1667/6,ปรอท ดิจิตอล ปลายอ่อน นาโนเมด รุ่นdT-04 DIGITAL THERMOMETER, 78.75 
1660,ปรอท-ลองเมด Digital (กล่อง50อัน) Thermometer (อัน), 63.00 
1667/20,ปรอทวัดไข้ดิจิตอล Medtech รุ่นKFT-04 ประกัน2ปี, 65.00 
1667/14,ปรอทวัดไข้ดิจิตอล อินฟารเรด HuBDIC FS-300 ประกัน1ปี, 599.00 
1667/12,ปรอทวัดไข้ดิจิตอล อินฟารเรด HuBDIC HFS-1000 ประกัน1ปี, 486.00 
2500/1,ปรอทวัดไข้ [แอลซีซี CLINICAL Thermometer ] ขายยกกล่อง12อัน, 325.00 
14049,ประดงพระสังข์ 49บ กล่อง40เม็ด (แพค12กล่อง), 365.00 
60/99,เปลือย M 4X7ซ.ม. ซอง2แผ่น ผ้าก๊อซพร้อมใช้ เอสโอเอส พลัส SOS Plus**ราคาพิเศษ ขายขาด, 12.00 
8387/1,เป่าคอ แตงโม ซานจินซีกวาซวน 3g แผลในปากและลิ้น มีโปรซื้อเยอะ, 99.00 
1073,แป้งโยคี 1997 ศิริ 100g (ใหญ่) (แพค6ขวด), 19.25 
194100,แป้งโยคีในรัศมีวงกลม 100g, 14.75 
1940,แป้งโยคีในรัศมีวงกลม 60g, 11.25 
53,แป้งโยคี ศิริ 1997 60g (ขวด), 15.75 
132504/5,แปรงซอกฟัน 3M, 102.00 
132504/1,แปรงซอกฟัน DENTAL PRO size1 0.7mm ก.10ชิ้น หัวตรง, 102.00 
132504/2,แปรงซอกฟัน DENTAL PRO size2 0.8mm 160บ ก.10ชิ้น หัวตรง, 102.00 
132504/3,แปรงซอกฟัน DENTAL PRO size3 1.0mm 160บ ก.10ชิ้น หัวตรง, 102.00 
132504/4,แปรงลิ้น DENTAL PRO TOUNGE BRUSH คละสี ของญี่ปุ่น ขนแปรงนุ่ม, 89.00 
132504/6,แปรงสีฟันเด็ก HELLO KITTY ไฟกระพริบ ลิขสิทธิ์แท้, 76.00 
3063/1,แปะก๊วย 30s 220บ [ขาวละออ] (ขวด), 133.50 
1039/2,ผงกำมะถัน sulfur powder 250g, 40.00 
1039/3,ผงกำมะถัน sulfur powder 350g อันอันโอสถ, 44.00 
3-566,ผงโยคี 1997 ศิริบัญชา 60g, 16.75 
1685-1/1,ผ้าก๊อซ 3นิ้วx3นิ้ว PROGAUZE Mesh24x20 [ลองเมด], 49.50 
7484,ผ้าขนหนู LOCOA สีเหลืองส้ม, 100.00 
3755/99,ผ้าขนหนูผืนเล็ก, 50.00 
6756/5,ผ้าเช็ดนาโน ตราเสือ, 100.00 
13282/5,ผ้าพันแผล [BSN] ไม่มีกาว ยึดติดเอง 2.5cm x 2m [Easifix Elastic], 57.00 
13282/6,ผ้าพันแผล [BSN] ไม่มีกาว ยึดติดเอง 4cm x 2m [Easifix Elastic] (ม้วน), 68.75 
13282/15,ผ้าพันแผล ยึดติดเอง คละสี 2นิ้วx5หลา Co-Adhesive bandage sos [Easifix] (ก.12ม้วน), 475.00 
13282/16,ผ้าพันแผล ยึดติดเอง คละสี 3นิ้วx5หลา Co-Adhesive bandage sos ก.6ม้วน *แปลงหน่วย [Easifix], 285.00 
13282/12,ผ้าพันแผล ยึดติดเอง สีเนื้อ 1นิ้ว x 5หลา Co-Adhesive bandage sos [Easifix], 26.25 
13282/13,ผ้าพันแผล ยึดติดเอง สีเนื้อ 2นิ้ว x 5หลา Co-Adhesive bandage sos [Easifix], 45.75 
13282/14,ผ้าพันแผล ยึดติดเอง สีเนื้อ 3นิ้ว x 5หลา Co-Adhesive bandage sos [Easifix], 59.00 
23361/5,ผ้ารัดหน้าท้องหลังคลอดชนิดเปิดหน้า REDIGRIP VELCROทบ2ชั้น size L สะโพก41-50นิ้ว, 399.00 
23361/4,ผ้ารัดหน้าท้องหลังคลอดชนิดเปิดหน้า REDIGRIP VELCROทบ2ชั้น size M สะโพก34-40นิ้ว, 387.00 
23361/8,ผ้ารัดหน้าท้องหลังคลอดชนิดเปิดหน้า REDIGRIP VELCROทบ2ชั้น size S สะโพก25-33นิ้ว, 312.00 
23361/6,ผ้ารัดหน้าท้องหลังคลอดชนิดเปิดหน้า REDIGRIP VELCROทบ2ชั้น size XL สะโพก51-58นิ้ว, 422.00 
23361/7,ผ้ารัดหน้าท้องหลังคลอดชนิดเปิดหน้า REDIGRIP VELCROทบ2ชั้น size XXL สะโพกมากกว่า58นิ้ว, 455.00 
2189/26,ผ้าอ้อมเด็กแรกเกิด BabyLove เทป NB 32ชิ้น, 121.00 
2189/62,ผ้าอ้อมผู้ใหญ่ CERTAINTY CDP แบบกางเกง ซึมซับมาก4.5แก้ว 450cc #L สีส้ม ห่อ10ชิ้น, 168.00 
2189/63,ผ้าอ้อมผู้ใหญ่ CERTAINTY CDP แบบกางเกง ซึมซับมาก4.5แก้ว 450cc #M สีส้ม ห่อ10ชิ้น, 168.00 
2189/64,ผ้าอ้อมผู้ใหญ่ CERTAINTY CDP แบบกางเกง ซึมซับมาก4.5แก้ว 450cc #XL สีส้ม ห่อ8ชิ้น, 168.00 
2189/17,ผ้าอ้อมผู้ใหญ่ CERTAINTY CSP แบบกางเกง ซึมซับมาก6แก้ว 600cc #M สีเขียว ห่อ11ชิ้น, 292.75 
2189/15,ผ้าอ้อมผู้ใหญ่ CERTAINTY CSP แบบกางเกง ซึมซับมาก6แก้ว 600cc #XL สีเขียว ห่อ9ชิ้น, 292.75 
2189/16,ผ้าอ้อมผู้ใหญ่ CERTAINTY CSP แบบกางเกง ซึมซับมาก9แก้ว 900cc #L สีเขียว ห่อ11ชิ้น, 292.75 
2189/13,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #L สีฟ้า ห่อ28ชิ้น, 426.00 
2189/10,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #L สีฟ้า ห่อ9ชิ้น, 167.00 
2189/9,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #M สีฟ้า ห่อ10ชิ้น, 146.00 
2189/60,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #M สีฟ้า ห่อ32ชิ้น, 426.00 
2189/12,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #M สีฟ้า ห่อ34ชิ้น, 434.00 
2189/14,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #XL-XXL สีฟ้า ห่อ24ชิ้น, 429.00 
2189/11,ผ้าอ้อมผู้ใหญ่ CERTAINTY CTT แบบเทป #XL-XXL สีฟ้า ห่อ8ชิ้น, 167.00 
2189/23,ผ้าอ้อมผู้ใหญ่ feelfree แบบเทป #L 38-58นิ้ว ห่อ10ชิ้น (ห่อ), 174.00 
2189/22,ผ้าอ้อมผู้ใหญ่ feelfree แบบเทป #M 28-44นิ้ว ห่อ10ชิ้น, 145.00 
2189/51,ผ้าอ้อมผู้ใหญ่ G SURE PLUS แบบเทป #L เอว40-55นิ้ว ห่อ10ชิ้น, 132.00 
2189/52,ผ้าอ้อมผู้ใหญ่ G SURE PLUS แบบเทป #XL เอว50-65นิ้ว ห่อ10ชิ้น, 143.00 
2189/29,ผ้าอ้อมผู้ใหญ่ กางเกงอันอันสลิม #L 40-56นิ้ว ห่อ10ชิ้น (ห่อ), 170.00 
2189//61,ผ้าอ้อมผู้ใหญ่ กางเกงอันอันสลิม #M 32-44นิ้ว ห่อ11ชิ้น (ห่อ), 170.00 
2189//60,ผ้าอ้อมผู้ใหญ่ กางเกงอันอันสลิม #XL 52-68นิ้ว ห่อ10ชิ้น (ห่อ), 180.00 
2189/38,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO (ขายยกลัง) แบบกางเกง ซึมซับ4แก้ว #XL 35-50นิ้ว ห่อสีขาว, 655.00 
2189/42,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO (ขายยกลัง) แบบกางเกง ซึมซับ6แก้ว #L 29-40นิ้ว ห่อสีขาว16ชิ้นx3ห่อ มี, 689.00 
8.85111E+12,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO (ขายยกลัง) แบบกางเกง ซึมซับ6แก้ว #XL 35-50นิ้ว 14ชิ้นx3ห่อ มี, 689.00 
2189/37,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO แบบกางเกง ซึมซับ4แก้ว #M 23-34นิ้ว, 299.00 
2189/35,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO แบบกางเกง ซึมซับ4แก้ว #XL 35-50นิ้ว, 299.00 
2189/49,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO แบบกางเกง ซึมซับ6แก้ว #L 29-41นิ้ว ห่อ16ชิ้น, 288.00 
2189/50,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO แบบกางเกง ซึมซับ6แก้ว #M 23-34นิ้ว, 288.00 
2189/48,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO แบบกางเกง ซึมซับ6แก้ว #XL 35-50นิ้ว ห่อ14ชิ้น, 288.00 
2189/40,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO (ยายยกลัง) แบบกางเกง ซึมซับ4แก้ว #M 23-34นิ้ว ห่อสีขาว, 655.00 
2189/44,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ JUMBO (ยายยกลัง) แบบกางเกง ซึมซับ6แก้ว #M 23-34นิ้ว 18ชิ้นx3ห่อ มี, 689.00 
2189/30,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ4แก้ว ห่อ10+2 #M 23-34นิ้ว, 187.00 
2189/31,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ4แก้ว ห่อ10+2ชิ้น #L 29-40นิ้ว, 187.00 
2189/32,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ4แก้ว ห่อ8+2ชิ้น #XL 35-50นิ้ว, 187.00 
2189/46,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ6แก้ว ห่อ10ชิ้น #L 29-41นิ้ว, 185.00 
2189/47,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ6แก้ว ห่อ11 #M 23-34นิ้ว, 185.00 
2189/45,ผ้าอ้อมผู้ใหญ่ ไลฟ์รี่ REGULAR แบบกางเกง ซึมซับ6แก้ว ห่อ9ชิ้น #XL 35-50นิ้ว, 185.00 
13191/5,แผ่น ตรวจวัดน้ำตาล 50ชิ้น AQmaxIII [Sinocare], 345.00 
13191/4,แผ่น ตรวจวัดน้ำตาล (ก.50ชิ้น) [Sinocare Safe AQ] (กล่อง), 245.00 
2926/5,แผ่นปิดกันยุง ตราเสือ MOSQUITO REPELLENT PATCH 1x10s, 91.75 
61/95,แผ่นแปะแผลกดทับ DUODERM CGF 10x10cm, 525.00 
61/99,แผ่นแปะแผลกดทับ Mepilex 10x10cm กล่อง5แผ่น, 249.00 
61/98,แผ่นแปะแผลกดทับกันน้ำ Mepilex border flex 10x10cm กล่อง5แผ่น, 281.00 
61/97,แผ่นแปะแผลกดทับฆ่าเชื้อ Mepilex Ag 10x10cm, 594.50 
61/96,แผ่นแปะแผลกดทับฆ่าเชื้อกันน้ำ Mepilex border Ag 10x10cm, 432.00 
2189/7,แผ่นรองซับ 6ชั้น #L 45x70ซม Gsure plus ห่อ10ชิ้น, 60.00 
2189/4,แผ่นรองซับ CERTAINTY CBS L-XL ห่อ10ชิ้น (ห่อ), 85.50 
2189/21,แผ่นรองซับ Feelfree L 45x70cm ห่อ10ชิ้น ฟีลฟรี, 76.00 
2189/20,แผ่นรองซับ Feelfree XXL 60x90cm ห่อ8ชิ้น ฟีลฟรี, 89.00 
2189/2,แผ่นรองซับ Softex gel #L ห่อ10ชิ้น, 83.00 
2189/3,แผ่นรองซับ Underpad 60x90cm ห่อ10ชิ้น, 71.00 
2189/41,แผ่นเสริมซึมซับ ไลฟ์รี่ ซึมซับ3แก้ว 60ชิ้น (ห่อ), 265.00 
1821/3,พยุงข้อเท้า L FUTURO ANKLE COMFORT SUPPORT, 253.00 
4321,พยุงข้อเท้า L FUTURO ANKLE WRAPAROUND, 257.00 
1821/2,พยุงข้อเท้า M FUTURO ANKLE COMFORT SUPPORT, 253.00 
1820,พยุงข้อเท้า M FUTURO ANKLE WRAPAROUND, 259.00 
1821/1,พยุงข้อเท้า S FUTURO ANKLE COMFORT SUPPORT, 253.00 
1821,พยุงข้อเท้า S FUTURO ANKLE WRAPAROUND, 257.50 
1391/10,พยุงข้อมือ ADJ FUTURO WRIST NIGHT SUPPORT, 445.00 
1391/7,พยุงข้อมือปรับกระชับได้ ADJ FUTURO WRIST SUPPORT STRAP **ใหม่175, 165.00 
1391/3,พยุงข้อมือสปอร์ตปรับกระชับได้ ADJ FUTURO WRIST SPORT SUPPORT, 209.00 
1822/3,พยุงเข่าเสริมแกนอลูมิเนียม เข่า L (36-40ซม) HEALIS, 302.00 
1822/2,พยุงเข่าเสริมแกนอลูมิเนียม เข่า M (32-36ซม) HEALIS, 278.00 
1822/1,พยุงเข่าเสริมแกนอลูมิเนียม เข่า S (28-32ซม) HEALIS, 278.00 
1822/4,พยุงเข่าเสริมแกนอลูมิเนียม เข่า XL (40-44ซม) HEALIS, 302.00 
1822/5,พยุงเข่าเสริมแกนอลูมิเนียม เข่า XXL (44-48ซม) HEALIS, 302.00 
1391/5,พยุงนิ้วหัวแม่มือ S/M FUTURO THUMB DELUXE STABILIZER, 549.50 
0947/5,พยุงหลัง มีสาย 2XL 42-47นิ้ว HONORE Back Support, 359.00 
0947/6,พยุงหลัง มีสาย 3XL 47-57นิ้ว HONORE Back Support, 359.00 
335/5,พยุงหลัง มีสาย L 30-36นิ้ว HEALIS LUMBAR BACK SUPPORT, 355.00 
0947/3,พยุงหลัง มีสาย L 30-36นิ้ว HONORE Back Support, 359.00 
0947/2,พยุงหลัง มีสาย M 24-30นิ้ว HONORE Back Support, 359.00 
335/4,พยุงหลัง มีสาย M 26-30นิ้ว HEALIS LUMBAR BACK SUPPORT, 355.00 
335/3,พยุงหลัง มีสาย S 20-26นิ้ว HEALIS LUMBAR BACK SUPPORT, 355.00 
0947/4,พยุงหลัง มีสาย XL 36-42นิ้ว HONORE Back Support, 359.00 
335/7,พยุงหลัง มีสาย XXL 42-48นิ้ว HEALIS LUMBAR BACK SUPPORT, 355.00 
1824/4,พยุงหัวเข่า L 41-46cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT, 205.00 
1824,พยุงหัวเข่า L FUTURO KNEE COMFORT SUPPORT, 265.00 
1824/5,พยุงหัวเข่า M 36-41cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT, 205.00 
1823,พยุงหัวเข่า M FUTURO KNEE COMFORT SUPPORT, 263.00 
1824/7,พยุงหัวเข่า S 31-36cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT, 205.00 
1822,พยุงหัวเข่า S FUTURO KNEE COMFORT SUPPORT, 263.00 
1824/6,พยุงหัวเข่า XL 46-51cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT, 205.00 
1824/3,พยุงหัวเข่า XL FUTURO KNEE COMFORT SUPPORT, 263.00 
1824/2,พยุงหัวเข่าปรับกระชับได้ ADJ FUTURO KNEE SPORT SUPPORT, 689.00 
1824/1,พยุงหัวเข่าสริมแกนด้านข้าง ADJ FUTURO KNEE PERFORMANCE STABILIZER, 777.00 
4321/1,พยุงอุ้งเท้า รองช้ำ ปรับกระชับได้ ADJ FUTURO FOOT THERAPEUTIC ARCH SUPPORT, 624.00 
172202/15,พรมมิ BRAHMI [GPO] 60s (ขวด), 299.00 
14035,พร-ยาเป่าคอ ตรากาไก่ 2g, 10.59 
1321/4,พลาเตอร์ สีเนื้อ (ก.เขียว10ซองx5ชิ้น) Rhinoplastic ไรโนพลาสสติก, 44.00 
2926/2,พลาสเตอร์ counterpainCOOL เย็น 10ซองx4แผ่น, 531.75 
3991/1,พลาสเตอร์ counterpainWARM ร้อน 10ซองx4แผ่น (ก.10ซอง), 531.75 
61/9,พลาสเตอร์ NEOPLAST KIDS DINO มีตัวยา 1.9x5.6cm 1x10x6s, 93.00 
7516/1,พลาสเตอร์ Pastel บรรเทาปวด สูตรเย็น 7x10cm ซอง2แผ่น, 199.00 
7516,พลาสเตอร์ Pastel บรรเทาปวด สูตรร้อน 7x10cm ซอง2แผ่น, 199.00 
13290/3,พลาสเตอร์ WS5 5.0x7.2cm TIGERPLAST TRANSPARENT WATERPROOF (ก.10ซอง), 132.00 
2927,พลาสเตอร์บรรเทาปวด ตราเสือ (สูตรเย็น) 10x14cm, 57.50 
2926,พลาสเตอร์บรรเทาปวด ตราเสือ (สูตรเย็น) 7x10cm, 43.00 
3992,พลาสเตอร์บรรเทาปวด ตราเสือ-อาร์ดี (สูตรร้อน) 10x14cm, 57.50 
3991,พลาสเตอร์บรรเทาปวด ตราเสือ-อาร์ดี (สูตรร้อน) 7x10cm, 43.00 
132601/1,พลาสเตอร์ปิดดวงตา 3M OPTICLUDE 47.5x63.5mm (กล่อง20ซอง), 101.00 
132601,พลาสเตอร์ ปิดตา E2 เด็ก 5x7.5cm (กล่อง10ซอง) SOS EYE PAD, 75.00 
132602,พลาสเตอร์ ปิดตา E5 ผู้ใหญ่ 5.8x8.3cm SOS EYE PAD (ก10ซอง), 84.50 
61/4,พลาสเตอร์ ปิดแผล กันน้ำ 2.6x5.7ซม 6ชิ้น [3M MAX HOLD] PLASTER แม็กโฮลด์ (ก.6ชิ้น), 25.00 
1321/10,พลาสเตอร์ ผ้า 19x60mm (ก.แดง10ซองx10ชิ้น) Rhinoplast ไรโนพลาสท์, 33.50 
2373/1,พลาสเตอร์ผ้า Rhinoplast-S (ก100ชิ้น) ไรโนพลาสต์ (กล่อง), 34.25 
1320,พลาสเตอร์ (ผ้า) เทนโซพลาส 100ชิ้น Plaster Tensoplast, 64.25 
2374,พลาสเตอร์ ผ้า เสือ 100ชิ้น TIGERPLAST ไทเกอร์พลาส (กล่อง) มีโปรซื้อเยอะ, 33.50 
2374-1,พลาสเตอร์ ผ้า เสือ *โฉมใหม่ 100ชิ้น TIGERPLAST ไทเกอร์พลาส (กล่อง) มีโปรซื้อเยอะ, 35.00 
1321/1,พลาสเตอร์ พลาสติก 19x72mm (ก.ฟ้า10ซองx5ชิ้น) Rhinoplastic ไรโนพลาสติก, 43.00 
2374/12,พลาสเตอร์พลาสติก PLASTIC PLASTER ก8ชิ้น [TIGERPLAST] Kuromi, 18.50 
2374/11,พลาสเตอร์พลาสติก PLASTIC PLASTER ก8ชิ้น [TIGERPLAST] MyMelody Kuromi, 18.50 
2374/13,พลาสเตอร์พลาสติกกันน้ำ KUROMI FILM PLASTER 5ชิ้นx10ซอง KUROMI [TIGERPLAST], 201.00 
62/5,พลาสเตอร์ลายMINIONS T-M MST01 4x7ซม พลาสเตอร์กันน้ำ SOS ก.3แผ่น, 23.00 
1321,พลาสเตอร์ (สีเนื้อ) 100แผ่น เทนโซพลาสติก Plaster Tensoplastic, 74.00 
1321/6,พลาสเตอร์ สีเนื้อ (ก.เขียว100แผ่น) Rhinoplastic ไรโนพลาสติก, 44.00 
1321/5,พลาสเตอร์ สีใส กล่องฟ้า100แผ่น Rhinoplastic ไรโนพลาสติก, 44.00 
172202/16,พลูคาวสกัด พลัส ขาวละออ 60s (ก.1ขวด), 234.00 
16700/18,พิมเสน ตราหนุมาน ขาว 100g, 290.00 
16700/14,พิมเสน ตราหนุมาน ขาว 2gx12s, 127.00 
3048/1,พิมเสนน้ำลูกกลิ้ง ห้าม้า 7ml, 265.00 
4189,เพชรสังฆาต 70s [อภัย] 140บ (ขวด), 91.00 
17251/2,เพชรสังฆาตตราดอกว่าน 100s [ขาวละออ], 83.00 
2150/1,แพคคู่ BOSISTO S EUCALYPTUS SPRAY นกแก้ว 300ml 2 แถม 75ml 1ขวด, 389.00 
2583/31,แพคคู่ CERAVE DAILY MOISTURE LOTION 16OZ (473ml) x2, 780.00 
2583/25,แพคคู่ CERAVE MOISTURISING CREAM 16OZ (454g) x2, 955.00 
2583/51,แพคคู่ CERAVE SA SMOOTHING CLEANSER 473ml, 879.00 
3994/19,แพคคู่ LA ROCHE CICAPLAST BAUME B5 100ml x2," 1,115.00 "
2582/35,แพคคู่ VICHY DERCOS ENERGY+ AMINEXIL SHAMPOO 200ML+CONDITIONER (สูตรผมร่วง) สีแดง, 652.00 
1841/99,แพคโปร DEEDAY BioMAGNESIUM Plus Vitamins 30s 2 กล่อง แถม BIOC500mg 2gx15s, 292.00 
1922/11,โพรโพลิส พลัส เมาท์ สเปรย์ Elderberry propolis plus mouth spray 15ml มีโปรซื้อเยอะ, 84.00 
151560,ฟ้าทะลายโจร ขวดน้ำเงิน สกัด 500mg 60s 180บ [อ้วยอัน] แพค6, 86.50 
1125,ฟ้าทะลายโจร แคปซูล 350mg PHYTO CARE GPO ไฟโตแคร์ 10x10s, 100.50 
3930,ฟ้าทะลายโจร แคปซูล 350mg ก3x10s [อ้วยอัน], 29.00 
171530,ฟ้าทะลายโจร แคปซูล สกัด 500mg ก.3x10s [อ้วยอัน], 43.50 
171530/4,ฟ้าทะลายโจร แคปซูล สกัด 50s ขาวละออ, 70.00 
2192,ฟ้าทะลายโจร ชนิดเม็ด ตราใบห่อ 70s, 13.50 
171530/2,ฟ้าทะลายโจร สกัด 20mg แอนดร็อกซิล ANDROXSIL 10x10s [KMP], 325.00 
